customer_id,account_years,annual_income,income_change_pct,on_time_payment_ratio,late_payment_count,credit_score,spending_profile,daily_limit,avg_amount,std_amount,max_amount,total_spent,txn_count,fraud_ratio
CUST0423,4,41230.64,-15.25,0.95,0,651,moderate,1000.0,492.524,495.8862986095018,4415.77,738786.0,1500,0.016
CUST0424,10,72885.36,-11.34,0.99,0,715,moderate,1000.0,488.09040999999996,474.5620385186059,3442.36,488090.41,1000,0.011
CUST0425,5,65531.38,-2.18,0.74,2,663,low,1000.0,439.79602,447.1424155386436,2978.28,439796.02,1000,0.011
CUST0426,9,46985.73,-26.39,0.92,5,622,moderate,1000.0,303.74956,292.4637583218443,2338.7,303749.56,1000,0.016
CUST0427,3,81461.75,7.79,0.79,1,744,moderate,1000.0,541.87616,535.7168328505778,4497.38,541876.16,1000,0.018
CUST0428,17,56720.78,-24.1,0.95,1,741,moderate,1000.0,202.17966,204.31294690702327,1580.07,101089.83,500,0.014
CUST0429,3,70944.32,-0.77,0.91,2,688,low,1000.0,245.28394,228.4312297829628,1389.48,122641.97,500,0.012
CUST0430,16,41656.8,0.15,0.95,2,617,moderate,1000.0,136.23444,139.9858800948806,961.33,68117.22,500,0.012
CUST0431,4,59382.25,5.38,0.98,1,619,moderate,1000.0,175.67434,176.91010507237235,1458.63,87837.17,500,0.008
CUST0432,18,100068.15,-0.42,0.74,0,685,low,1000.0,1243.7280866666667,1273.511153200718,10321.08,1865592.1300000001,1500,0.018
CUST0433,17,79259.31,20.18,0.98,3,655,high,1080.17,971.93216,991.4048898054824,8729.0,1457898.24,1500,0.012
CUST0434,7,66152.42,2.16,0.94,1,663,moderate,1000.0,456.82831,450.3399121767281,3701.51,456828.31,1000,0.008
CUST0435,5,51021.58,10.54,0.97,1,731,moderate,1000.0,347.72519,365.2189317873593,3170.63,347725.19,1000,0.015
CUST0436,12,61349.97,-7.23,0.97,1,717,moderate,1000.0,406.44608,409.119625970434,2872.12,406446.08,1000,0.018
CUST0437,17,63951.32,1.21,0.94,2,749,moderate,1000.0,800.0209454061252,814.4539212494132,6504.05,1201631.46,1502,0.019307589880159785
CUST0438,13,68984.57,15.48,0.76,2,630,low,1000.0,225.41057999999998,214.13399255278622,1180.47,112705.29,500,0.014
CUST0439,3,38466.79,-2.38,0.73,2,663,moderate,1000.0,268.90716,256.92383623470954,1597.51,268907.16,1000,0.012
CUST0440,9,73368.16,1.92,0.96,0,718,low,1000.0,445.46127,452.9626461273312,4409.63,445461.27,1000,0.024
CUST0441,17,38208.14,9.81,0.93,3,702,moderate,1000.0,249.49770999999998,244.03724827288244,1721.41,249497.71,1000,0.016
CUST0442,17,92622.52,-7.42,0.96,4,757,moderate,1171.98,321.1089,334.9168076610933,2112.3,160554.45,500,0.014
CUST0443,16,44567.43,-21.62,0.9,1,701,moderate,1000.0,545.6644066666667,548.9651909213766,5014.08,818496.61,1500,0.014
CUST0444,13,65932.57,2.56,0.93,5,772,moderate,1000.0,439.1373,439.88118347627267,3463.52,439137.3,1000,0.013
CUST0445,19,80102.85,9.89,0.87,2,707,high,1069.97,987.6691933333334,989.0768702342459,6792.71,1481503.79,1500,0.016666666666666666
CUST0446,17,54952.4,-13.51,0.88,1,733,moderate,1000.0,682.6009066666667,673.6880127925424,4113.76,1023901.36,1500,0.013333333333333334
CUST0447,4,66812.0,6.7,0.91,3,664,moderate,1000.0,839.14062,804.7958970491962,5713.74,1258710.93,1500,0.016
CUST0448,12,88703.63,6.77,0.95,2,681,moderate,1000.0,617.3951,599.1476312699953,4342.57,617395.1,1000,0.014
CUST0449,9,71288.06,-22.73,0.81,1,726,low,1000.0,466.73298,444.83987825734255,2741.97,466732.98,1000,0.015
CUST0450,19,67111.01,-9.36,0.76,2,761,moderate,1000.0,469.7821656686626,453.38413685841016,2753.25,470721.73,1002,0.016966067864271458
CUST0451,12,26304.29,-3.96,0.72,1,716,moderate,1000.0,329.0450266666667,337.5171534058103,2699.42,493567.54,1500,0.018
CUST0452,9,41325.55,-1.8,0.99,4,676,high,1000.0,139.4775,147.37430954334187,1124.99,69738.75,500,0.01
CUST0453,7,80938.4,-7.43,0.63,3,749,low,1000.0,529.94003,547.2319632478525,4727.69,529940.03,1000,0.01
CUST0454,14,71399.01,-7.97,0.79,3,570,moderate,1000.0,478.14537,472.6080911095849,3172.32,478145.37,1000,0.016
CUST0455,19,74429.33,16.71,0.92,5,609,moderate,1000.0,486.99541916167664,483.0847686921329,3236.32,487969.41,1002,0.018962075848303395
CUST0456,15,72707.94,-1.08,0.82,1,714,high,1000.0,246.89044,235.20909412632383,1485.86,123445.22,500,0.024
CUST0457,16,85795.13,-6.95,0.83,3,681,high,1050.74,546.64813,536.0761282791035,3307.7,546648.13,1000,0.014
CUST0458,5,54772.0,-0.41,0.86,3,710,moderate,1000.0,358.72621000000004,358.53642663243903,2684.7,358726.21,1000,0.019
CUST0459,3,62410.0,5.37,0.91,5,683,low,1000.0,417.83506,418.8233624813166,3355.65,417835.06,1000,0.019
CUST0460,12,39426.51,0.52,0.99,2,709,moderate,1000.0,129.26438000000002,120.61342077878194,677.24,64632.19,500,0.024
CUST0461,4,34439.55,-2.06,0.81,0,639,moderate,1000.0,110.0695,120.22827178089543,696.72,55034.75,503,0.012
CUST0462,16,27125.19,-6.5,0.77,2,709,low,1000.0,183.67098000000001,179.78463807936689,1118.62,183670.98,1000,0.02
CUST0463,7,42296.73,-6.62,0.88,4,730,low,1000.0,521.1089666666667,519.5668216893112,3614.46,781663.45,1500,0.016
CUST0464,13,91051.24,-5.98,0.92,1,741,moderate,1023.57,599.88752,592.2140905724233,4224.03,599887.52,1000,0.016
CUST0465,10,28945.46,3.39,0.88,4,781,low,1000.0,189.87487,199.3738871217821,1420.54,189874.87,1000,0.019
CUST0466,7,53929.28,-9.94,0.71,2,692,moderate,1000.0,172.9016,159.30469086031394,1004.79,86450.8,500,0.01
CUST0467,14,34137.09,3.93,0.91,1,694,low,1000.0,419.2053666666667,413.61046416837496,3452.0,628808.05,1500,0.018
CUST0468,5,47980.52,14.13,0.86,2,604,low,1000.0,325.72013,331.7400568629156,2553.15,325720.13,1000,0.012
CUST0469,3,63393.88,3.26,0.8,2,653,moderate,1000.0,412.56034999999997,421.4309088019902,3226.65,412560.35,1000,0.007
CUST0470,11,45997.68,-3.7,0.87,2,670,low,1000.0,154.23218,152.06644560983338,922.3,77116.09,500,0.018
CUST0471,11,81793.3,-12.98,0.63,3,733,high,1000.0,509.50559000000004,527.2634551284265,3878.35,509505.59,1000,0.014
CUST0472,18,90679.56,15.78,0.91,4,649,moderate,1000.0,616.95892,634.2887801306542,5985.39,616958.92,1000,0.018
CUST0473,15,20000.0,-11.7,0.85,2,720,moderate,1000.0,128.06589,128.54709104691767,1017.8,128065.89,1000,0.013
CUST0474,12,46340.15,8.49,0.81,0,680,moderate,1000.0,148.61589999999998,142.71962184896455,840.88,74307.95,500,0.018
CUST0475,9,61182.84,6.39,0.71,2,671,low,1000.0,740.7316933333334,741.3428100598381,5260.56,1111097.54,1500,0.011333333333333334
CUST0476,10,82522.34,-2.37,0.86,2,692,high,1094.25,521.39709,512.624708700041,3747.8,521397.09,1000,0.013
CUST0477,12,50915.11,-2.63,0.76,1,660,moderate,1000.0,333.25683000000004,327.43809819995585,2315.4,333256.83,1000,0.012
CUST0478,17,59601.29,-18.36,0.87,1,659,moderate,1000.0,387.12657,390.2777023183134,2785.82,387126.57,1000,0.015
CUST0479,6,36865.12,3.3,0.98,1,595,moderate,1000.0,235.39674650698603,246.58551298764127,1753.15,235867.54,1002,0.017964071856287425
CUST0480,7,29344.08,6.2,0.73,1,668,low,1000.0,196.20534,194.30138909201722,1396.03,196205.34,1000,0.017
CUST0481,14,88907.69,-10.89,0.92,2,656,moderate,1000.0,1089.34538,1085.075777806468,8531.33,1634018.07,1500,0.014
CUST0482,13,23518.6,-1.56,0.91,1,654,moderate,1000.0,83.41008000000001,90.43754982988021,786.51,41705.04,500,0.016
CUST0483,8,106572.38,0.38,0.93,2,701,low,1000.0,345.65546,331.5600527626396,2732.33,172827.73,500,0.008
CUST0484,10,74503.03,5.85,0.99,4,713,moderate,1000.0,242.29224,232.34142072939878,1230.93,121146.12,500,0.016
CUST0485,9,73599.46,0.04,0.76,4,692,moderate,1000.0,916.03234,920.350292599498,9243.38,1374048.51,1500,0.012
CUST0486,18,71509.37,-16.26,0.75,2,730,moderate,1000.0,247.57042,247.87346165576088,1418.4,123785.21,500,0.016
CUST0487,2,54946.29,-5.3,0.95,2,709,moderate,1000.0,692.3566266666667,681.4119880818223,5114.59,1038534.94,1500,0.014666666666666666
CUST0488,5,67841.69,2.25,0.77,2,665,low,1000.0,895.8406733333334,862.3539829112177,7684.72,1343761.01,1500,0.011333333333333334
CUST0489,5,56222.07,8.42,0.83,0,657,high,1000.0,717.5982799999999,705.0270211802083,4862.72,1076397.42,1500,0.014666666666666666
CUST0490,6,71061.47,-6.18,0.86,1,696,moderate,1000.0,248.11360000000002,235.24730520082144,1358.52,124056.8,500,0.016
CUST0491,19,59326.27,21.88,0.9,0,709,moderate,1000.0,741.1837733333333,699.8229000869335,5262.4,1111775.66,1500,0.02
CUST0492,8,40993.04,-18.94,0.95,1,750,moderate,1000.0,268.07198,289.9073669797108,3318.33,268071.98,1000,0.018
CUST0493,16,42588.55,-5.64,0.91,1,740,moderate,1000.0,292.9521,285.2074538937344,1927.86,292952.1,1000,0.013
CUST0494,13,40314.55,-0.83,0.69,3,653,moderate,1000.0,509.4451866666667,503.9411789827078,4298.75,764167.78,1500,0.02
CUST0495,1,79418.01,-2.01,0.73,2,675,high,1000.0,526.55786,511.9693907534794,3364.92,526557.86,1000,0.014
CUST0496,17,47651.07,-12.32,0.88,2,714,moderate,1000.0,335.48611999999997,316.79743549353583,2375.09,335486.12,1000,0.019
CUST0497,7,21757.94,4.48,0.89,3,733,high,1000.0,72.5453,72.03710666026203,424.35,36272.65,500,0.016
CUST0498,13,67936.77,3.71,0.87,1,727,moderate,1000.0,463.00684,465.8526272304491,3453.09,463006.84,1000,0.02
CUST0499,4,90290.35,0.48,0.88,6,677,low,1000.0,297.09409999999997,311.64530997955757,1872.79,148547.05,500,0.018
CUST0500,4,75461.66,3.32,0.96,2,617,moderate,1000.0,235.51270000000002,233.9862952568934,1666.98,117756.35,500,0.012
CUST0501,6,47933.53,-4.24,0.68,4,630,low,1000.0,314.44043,313.09474250472357,2242.37,314440.43,1000,0.013
CUST0502,19,28263.77,-16.17,0.96,2,694,moderate,1000.0,192.78792,192.46338232819977,1549.02,192787.92,1000,0.01
CUST0503,12,57314.64,-7.17,0.76,0,697,moderate,1000.0,188.50142000000002,195.02468773628866,1236.47,94250.71,500,0.02
CUST0504,7,56815.52,1.57,0.67,3,625,moderate,1000.0,396.56888,398.2425850962323,3769.28,396568.88,1000,0.023
CUST0505,10,40616.01,1.63,0.84,1,682,moderate,1000.0,505.90396666666663,492.06441880303277,3611.7,758855.95,1500,0.012666666666666666
CUST0506,19,71020.75,0.41,0.75,1,712,high,1000.0,492.35132,495.144583917102,3131.68,492351.32,1000,0.013
CUST0507,7,96932.53,5.49,0.97,2,622,high,1000.0,650.53797,676.464069453833,4714.78,650537.97,1000,0.013
CUST0508,3,64445.65,-5.81,0.9,1,735,low,1000.0,780.8776333333333,783.6782959886461,6533.18,1171316.45,1500,0.020666666666666667
CUST0509,13,63209.52,0.27,0.99,3,661,moderate,1000.0,796.2792133333334,807.1450883982778,6216.48,1194418.82,1500,0.013333333333333334
CUST0510,13,41255.44,5.72,0.76,2,743,moderate,1000.0,276.25516,270.2294359588404,1679.1,276255.16,1000,0.016
CUST0511,18,87948.29,-0.85,0.89,4,653,high,1059.48,599.36248,583.3633205300017,4703.47,599362.48,1000,0.021
CUST0512,8,58497.12,-12.43,0.95,0,629,high,1000.0,712.44548,720.5729320480817,6264.75,1068668.22,1500,0.01
CUST0513,9,48420.73,-9.61,0.76,2,657,moderate,1000.0,326.2294311377246,318.5534333970468,1980.46,326881.89,1002,0.010978043912175649
CUST0514,7,61273.77,8.31,0.71,2,675,high,1000.0,410.34519,389.0330968740669,2680.34,410345.19,1000,0.012
CUST0515,1,69439.23,13.92,0.86,2,661,high,1000.0,230.73273999999998,219.89484091541308,1275.15,115366.37,500,0.012
CUST0516,3,62784.31,11.75,0.95,3,669,moderate,1000.0,392.04323,380.0270097867183,2990.75,392043.23,1000,0.011
CUST0517,13,84123.07,2.32,0.85,3,697,moderate,1000.0,583.61341,586.1355817930828,3586.01,583613.41,1000,0.012
CUST0518,17,67679.43,-12.03,0.94,0,671,low,1000.0,246.91922,256.1651162855607,2318.78,123459.61,500,0.016
CUST0519,1,54321.16,-0.06,0.9,2,677,low,1000.0,187.71079999999998,181.30828907895375,1147.32,93855.4,500,0.016
CUST0520,6,68023.84,15.62,0.91,2,595,moderate,1000.0,443.01663,440.75981881226727,3680.96,443016.63,1000,0.011
CUST0521,6,69992.74,6.18,0.91,3,700,moderate,1000.0,879.69332,912.367719819458,7667.13,1319539.98,1500,0.015333333333333332
CUST0522,12,34072.48,-2.07,0.79,3,676,high,1000.0,425.71940666666666,418.91484067027767,2881.34,638579.11,1500,0.014
CUST0523,13,82988.39,6.29,0.68,1,761,moderate,1007.82,575.6783399999999,572.8405577542954,5187.42,575678.34,1000,0.013
CUST0524,13,53981.92,-12.69,0.69,1,633,high,1000.0,174.34696,171.04643644460754,1148.33,87173.48,500,0.014
CUST0525,15,54493.54,-6.96,0.8,2,590,high,1000.0,365.58926,364.39350857519986,3037.48,365589.26,1000,0.017
CUST0526,16,75027.52,-10.84,0.72,1,711,moderate,1000.0,482.32428999999996,475.0425265012394,4048.0,482324.29,1000,0.013
CUST0527,11,74943.3,4.7,0.65,2,697,high,1000.0,499.24579,484.93223037908746,2849.06,499245.79,1000,0.01
CUST0528,5,45983.37,7.14,0.9,5,630,high,1000.0,565.3348868175766,553.2515333302433,4177.96,849133.0,1502,0.019307589880159785
CUST0529,4,76058.03,-1.54,0.96,4,604,moderate,1000.0,493.03706,504.5923344678951,4839.41,493037.06,1000,0.011
CUST0530,3,48791.04,-8.73,0.91,3,757,moderate,1000.0,318.72464,315.104711072066,1968.91,318724.64,1000,0.019
CUST0531,19,96391.46,-0.2,0.98,4,751,moderate,1236.38,625.31759,623.7461581342839,3875.08,625317.59,1000,0.012
CUST0532,18,43436.12,-4.87,0.81,0,556,high,1000.0,293.20061,274.9234217267451,1702.94,293200.61,1000,0.014
CUST0533,15,64789.55,-7.96,0.77,0,657,moderate,1000.0,478.7094111776447,483.7056084829642,3739.46,479666.83,1002,0.014970059880239521
CUST0534,9,44359.65,3.39,0.78,0,763,high,1000.0,540.9151266666667,574.4619464151103,4786.91,811372.69,1503,0.018
CUST0535,17,104453.91,-7.58,0.73,1,656,moderate,1017.12,356.18058,391.1730803988447,4041.1,178090.29,500,0.014
CUST0536,14,35243.58,-15.66,0.97,2,655,moderate,1000.0,239.7972,258.59020172850705,2045.85,239797.2,1000,0.01
CUST0537,15,70487.25,-13.44,0.88,1,666,moderate,1000.0,498.29485,476.39013332215904,3336.1,498294.85,1000,0.013
CUST0538,1,45301.79,-16.03,0.68,1,624,low,1000.0,158.41758964143426,149.67025260130836,1194.03,79525.63,502,0.01593625498007968
CUST0539,3,52917.85,2.48,0.88,0,595,low,1000.0,357.29141,357.0497194028272,2504.57,357291.41,1000,0.016
CUST0540,16,69070.76,1.5,0.76,3,733,moderate,1000.0,463.34533,481.8053825757554,4721.41,463345.33,1000,0.014
CUST0541,11,84491.69,1.01,0.96,3,588,moderate,1000.0,564.59173,536.95848067749,3760.6,564591.73,1000,0.011
CUST0542,12,92467.93,5.88,0.95,2,692,moderate,1005.59,308.09722,300.13515230403914,1650.27,154048.61,500,0.016
CUST0543,10,29261.04,11.92,0.95,2,724,low,1000.0,193.27433,201.11259187520275,1784.22,193274.33,1000,0.013
CUST0544,16,65355.02,-5.92,0.75,1,607,moderate,1000.0,810.6418600000001,800.7175388260598,6217.16,1215962.79,1500,0.013333333333333334
CUST0545,8,89189.87,4.06,0.68,0,634,moderate,1000.0,585.06825,564.9556281606793,3916.7,585068.25,1000,0.011
CUST0546,6,26293.78,-15.8,0.72,1,741,moderate,1000.0,171.61078,178.5167137000395,1507.36,171610.78,1000,0.014
CUST0547,12,66287.67,13.79,0.76,0,707,moderate,1000.0,210.27962,214.90816909821265,1454.9,105139.81,503,0.012
CUST0548,8,59958.32,-12.45,0.92,4,649,moderate,1000.0,412.48235999999997,413.6278456462094,2677.25,412482.36,1000,0.014
CUST0549,4,68290.84,-7.1,0.8,2,740,moderate,1000.0,457.66837,461.2216601405729,3125.22,457668.37,1000,0.016
CUST0550,8,44553.92,-5.98,0.98,1,740,low,1000.0,306.82536,304.5346907771875,2914.08,306825.36,1000,0.014
CUST0551,18,31287.62,-15.26,0.95,5,693,high,1000.0,208.87726999999998,200.9491030979809,1301.62,208877.27,1000,0.015
CUST0552,5,21737.87,0.33,0.84,1,635,moderate,1000.0,147.25297,149.03925845172122,883.06,147252.97,1000,0.007
CUST0553,9,79527.68,2.14,0.85,2,659,low,1000.0,538.4514499999999,514.8107266184718,3068.75,538451.45,1000,0.011
CUST0554,4,82080.98,-1.89,0.96,3,694,high,1103.51,571.4504000000001,562.7737434877356,3975.59,571450.4,1000,0.017
CUST0555,17,66053.71,-15.4,0.81,1,671,moderate,1000.0,433.51547,445.47436070353507,3256.01,433515.47,1000,0.018
CUST0556,9,49317.03,19.83,0.85,1,727,low,1000.0,174.71786,180.32982115783858,1226.18,87358.93000000001,500,0.018
CUST0557,1,27539.08,5.49,0.77,2,604,moderate,1000.0,195.02715,195.5743546853422,1392.65,195027.15,1000,0.014
CUST0558,13,71266.91,26.34,0.97,1,605,moderate,1000.0,462.3647,449.3441166367557,3130.21,462364.7,1000,0.011
CUST0559,16,37984.41,-8.05,0.91,1,689,low,1000.0,255.46786,259.6690194483773,1651.43,255467.86000000002,1000,0.013
CUST0560,13,45774.03,9.58,0.43,2,655,moderate,1000.0,297.02376,295.80686025722525,2749.0,297023.76,1000,0.009
CUST0561,14,48268.72,7.79,0.64,0,649,low,1000.0,331.51375,328.92042394768885,2295.38,331513.75,1000,0.016
CUST0562,3,56049.3,-2.91,0.96,3,592,moderate,1000.0,386.91638,376.2280588062627,2809.31,386916.38,1000,0.017
CUST0563,6,44819.19,14.11,0.79,1,681,moderate,1000.0,579.6708066666666,576.0527497746755,5084.01,869506.21,1500,0.016
CUST0564,18,60669.18,-4.05,0.94,1,677,high,1000.0,422.31384,424.3075237170996,3296.58,422313.84,1000,0.014
CUST0565,19,47563.63,-3.61,0.64,1,713,high,1000.0,311.70205,316.8507180184483,2636.06,311702.05,1000,0.017
CUST0566,5,74027.46,-34.71,0.76,3,683,moderate,1000.0,913.1961933333333,880.5731921988784,5436.47,1369794.29,1500,0.01
CUST0567,15,80621.26,4.09,0.93,3,673,moderate,1000.0,512.45109,481.7184829421848,3203.6,512451.09,1000,0.014
CUST0568,2,62170.85,-13.26,0.95,1,739,moderate,1000.0,425.18496999999996,413.89392963969846,2915.67,425184.97,1000,0.014
CUST0569,10,69252.53,-5.51,0.98,2,614,moderate,1000.0,243.62184,239.2148303511599,1464.55,121810.92,500,0.01
CUST0570,18,102357.12,-10.26,0.78,2,707,moderate,1000.0,665.36858,660.8503136454038,4416.07,665368.58,1000,0.016
CUST0571,13,36547.93,-3.66,0.96,2,596,moderate,1000.0,231.28557,230.12689314033148,1567.49,231285.57,1000,0.011
CUST0572,5,35330.64,4.44,0.92,1,638,high,1000.0,442.18861333333336,438.14634514286655,3123.47,663282.92,1500,0.011333333333333334
CUST0573,1,73899.96,0.11,0.82,2,619,moderate,1000.0,908.8652333333334,905.9155599113743,7585.8,1363297.85,1503,0.014
CUST0574,1,98930.86,7.1,0.82,2,719,moderate,1000.0,1240.7924933333334,1248.607782163144,11888.0,1861188.74,1500,0.010666666666666666
CUST0575,18,54790.03,12.66,0.72,0,677,moderate,1000.0,195.57374,197.0890278020883,1173.48,97786.87,500,0.01
CUST0576,15,94536.68,-3.69,0.75,3,679,moderate,1000.0,625.5366300000001,643.7786425613707,4098.69,625536.63,1000,0.012
CUST0577,17,61928.67,-4.79,0.89,1,625,moderate,1000.0,212.0721314741036,221.4775015378848,1491.99,106460.21,502,0.0099601593625498
CUST0578,11,46382.25,9.58,0.9,4,665,low,1000.0,315.34929,308.65957920763225,1990.85,315349.29,1000,0.02
CUST0579,17,40186.15,10.37,0.89,3,642,moderate,1000.0,139.09611999999998,140.30589853199805,931.38,69548.06,500,0.01
CUST0580,13,72588.27,7.41,0.99,4,699,moderate,1000.0,232.67756,227.56905159563038,1747.63,116338.78,500,0.008
CUST0581,1,41700.82,-9.52,0.93,3,630,moderate,1000.0,299.99937,294.91695194418236,2194.33,299999.37,1000,0.015
CUST0582,2,61625.54,4.23,0.96,0,746,moderate,1000.0,765.2125666666667,770.0229127512939,8959.39,1147818.85,1503,0.017333333333333333
CUST0583,9,91669.3,1.09,0.7,2,596,low,1000.0,594.71918,576.1032996242643,4143.05,594719.18,1000,0.011
CUST0584,3,53864.39,10.53,0.82,2,640,moderate,1000.0,679.5530066666666,658.7548173301385,4172.85,1019329.51,1500,0.008666666666666666
CUST0585,1,86280.19,-5.73,0.68,1,764,low,1000.0,272.23644,286.9861897372872,1822.78,136118.22,500,0.022
CUST0586,16,35709.13,-16.67,0.97,1,658,high,1000.0,440.12015333333335,438.51951796341564,3766.12,660180.23,1500,0.019333333333333334
CUST0587,6,49321.82,6.9,0.92,1,614,low,1000.0,600.5077533333333,605.5855575356378,4580.11,900761.63,1500,0.019333333333333334
CUST0588,17,31857.12,-25.58,0.79,4,691,moderate,1000.0,202.37092,198.30080424526247,1293.28,202370.92,1000,0.019
CUST0589,5,61459.94,-7.32,0.85,1,656,high,1000.0,418.44097,424.8049580922743,2903.59,418440.97,1000,0.019
CUST0590,5,75601.56,-10.23,0.71,2,638,high,1000.0,494.77459999999996,509.6594306458837,3158.88,494774.6,1000,0.018
CUST0591,6,61503.74,-10.3,0.97,0,625,moderate,1000.0,393.66773,383.96456727186114,2525.66,393667.73,1000,0.026
CUST0592,3,84541.0,-7.49,0.95,1,818,moderate,1261.6,529.0764300000001,524.8830168915509,3827.06,529076.43,1000,0.019
CUST0593,5,45016.42,12.17,0.71,4,667,low,1000.0,564.9861533333333,543.6404218036794,3681.69,847479.23,1500,0.014
CUST0594,5,64506.86,8.21,0.85,0,584,high,1000.0,425.0839,425.97414192222533,2683.48,425083.9,1000,0.008
CUST0595,10,49450.61,-2.52,0.95,2,755,low,1000.0,319.70882,325.87524507264857,4329.98,319708.82,1000,0.016
CUST0596,10,67233.53,11.34,0.85,0,711,low,1000.0,446.56177,448.704213441469,3437.1,446561.77,1000,0.015
CUST0597,19,70074.72,-10.62,0.8,3,642,high,1000.0,254.63488047808767,257.9296731369167,2033.63,127826.71,502,0.01195219123505976
CUST0598,17,71647.92,-11.98,0.93,2,633,low,1000.0,474.17821000000004,474.96839533664183,5001.3,474178.21,1000,0.021
CUST0599,14,38588.11,8.64,0.92,2,714,moderate,1000.0,260.55192999999997,259.6759112510424,2886.24,260551.93,1000,0.015
CUST0600,9,42205.08,5.8,0.57,2,668,moderate,1000.0,276.32842999999997,272.04703511332195,2232.96,276328.43,1000,0.016
CUST0601,14,45914.25,-4.6,0.84,1,584,moderate,1000.0,154.59362,157.34899077430072,1045.34,77296.81,500,0.012
CUST0602,1,55222.39,-11.35,0.71,2,769,moderate,1000.0,372.22152,368.69959593513545,2613.98,372221.52,1000,0.012
CUST0603,19,61743.73,14.6,0.86,2,658,moderate,1000.0,393.59552,397.00293703390025,2855.41,393595.52,1000,0.014
CUST0604,13,74161.78,-17.2,0.83,3,755,moderate,1000.0,506.77221999999995,516.2932210653067,3718.9,506772.22,1000,0.019
CUST0605,13,43038.03,-5.98,0.93,3,744,moderate,1000.0,556.7466333333333,541.3071098413931,3979.94,835119.95,1500,0.015333333333333332
CUST0606,4,27979.61,2.29,0.82,1,630,moderate,1000.0,359.9118266666667,346.3636621002252,2764.5,539867.74,1500,0.01
CUST0607,1,103114.86,18.02,0.96,3,732,moderate,1066.38,694.3566999999999,757.1433125948598,6643.57,694356.7,1000,0.012
CUST0608,17,37370.94,3.83,0.83,3,647,moderate,1000.0,118.13,107.80929769244335,606.25,59065.0,500,0.012
CUST0609,8,76726.47,4.8,0.89,4,587,moderate,1000.0,526.35426,528.3665722089921,3856.95,526354.26,1000,0.013
CUST0610,2,60625.34,-5.69,0.86,0,659,moderate,1000.0,183.04862,175.46579328496443,1362.55,91524.31,500,0.02
CUST0611,8,65026.11,5.68,0.94,1,700,moderate,1000.0,215.35876000000002,230.10992416247177,1877.56,107679.38,500,0.018
CUST0612,7,59968.99,1.05,0.71,0,657,moderate,1000.0,410.14488,403.0674877906918,2497.94,410144.88,1000,0.009
CUST0613,2,52303.16,-15.88,0.85,1,665,moderate,1000.0,183.29614,185.43564535881362,1185.52,91648.07,503,0.01
CUST0614,3,69279.45,7.93,0.7,0,737,low,1000.0,241.1563,218.61052082674865,1148.26,120578.15,500,0.008
CUST0615,18,51228.26,9.7,0.88,2,685,moderate,1000.0,355.91024,354.64656840440944,2993.52,355910.24,1000,0.009
CUST0616,12,83326.05,8.03,0.95,5,638,high,1000.0,284.36614000000003,287.33599213334014,1980.22,142183.07,500,0.01
CUST0617,1,71368.82,0.33,0.9,0,715,moderate,1000.0,502.90256,506.7304757451394,3219.23,502902.56,1000,0.014
CUST0618,12,71991.88,-9.56,0.85,6,690,low,1000.0,904.55444,898.6330407181416,7166.06,1356831.66,1500,0.016666666666666666
CUST0619,5,49857.54,-23.09,0.76,0,554,moderate,1000.0,154.43394,165.166115454912,1478.23,77216.97,500,0.016
CUST0620,17,55272.91,1.57,0.91,4,701,high,1000.0,375.53020000000004,383.46457701303206,3202.01,375530.2,1000,0.02
CUST0621,16,36241.74,10.82,0.85,2,700,low,1000.0,234.37839,249.8717972849002,1931.16,234378.38999999998,1000,0.01
CUST0622,15,52939.68,9.96,0.98,3,681,high,1000.0,178.75926,179.9837341549873,1549.84,89379.63,500,0.016
CUST0623,15,39268.48,8.16,0.7,1,725,moderate,1000.0,261.52135999999996,257.6825850599794,2035.85,261521.36,1000,0.009
CUST0624,5,86261.37,-0.74,0.83,4,646,moderate,1000.0,287.8995,296.4121269684794,2595.42,143949.75,500,0.016
CUST0625,14,61010.72,10.87,0.67,2,697,moderate,1000.0,437.91181,455.3985525432444,4651.19,437911.81,1000,0.014
CUST0626,2,63409.94,9.24,0.78,1,602,high,1000.0,419.36115,431.4249420218725,3022.84,419361.15,1000,0.014
CUST0627,11,55497.07,-4.23,0.97,0,700,high,1000.0,359.83701,368.6021644676143,2713.37,359837.01,1000,0.019
CUST0628,19,63951.58,6.77,0.78,3,778,low,1000.0,209.33282,214.2084701593839,1659.44,104666.41,500,0.016
CUST0629,7,109297.55,-5.36,0.84,4,630,moderate,1000.0,1337.13112,1402.448074035466,14291.22,2005696.68,1500,0.019333333333333334
CUST0630,6,53997.19,5.4,0.93,2,642,moderate,1000.0,346.14287,353.234396248661,2995.22,346142.87,1000,0.019
CUST0631,2,46991.74,-12.99,0.98,4,644,moderate,1000.0,309.47434000000004,331.96116519852774,3199.58,309474.34,1000,0.013
CUST0632,6,70593.86,-12.22,0.9,3,686,moderate,1000.0,442.58357,444.7175637278597,2919.99,442583.57,1000,0.013
CUST0633,18,20000.0,10.58,0.97,2,627,moderate,1000.0,131.9762,127.63337009466498,1058.41,131976.2,1000,0.018
CUST0634,2,61279.14,9.38,0.57,5,701,moderate,1000.0,416.07302000000004,400.2560660325782,2533.15,416073.02,1000,0.013
